Territorio;Medida;Valor;
Játar;Confirmados PDIA;68;
Játar;Confirmados PDIA 14 días;0;
Játar;Tasa PDIA 14 días;0;
Játar;Confirmados PDIA 7 días;0;
Játar;Tasa PDIA 7 dias;0;
Játar;Total Confirmados ;68;
Játar;Curados;68;
Játar;Fallecidos;0;
Jayena;Confirmados PDIA;180;
Jayena;Confirmados PDIA 14 días;0;
Jayena;Tasa PDIA 14 días;0;
Jayena;Confirmados PDIA 7 días;0;
Jayena;Tasa PDIA 7 dias;0;
Jayena;Total Confirmados ;180;
Jayena;Curados;176;
Jayena;Fallecidos;1;
Jorairátar;Confirmados PDIA;;
Jorairátar;Confirmados PDIA 14 días;;
Jorairátar;Tasa PDIA 14 días;0;
Jorairátar;Confirmados PDIA 7 días;;
Jorairátar;Tasa PDIA 7 dias;0;
Jorairátar;Total Confirmados ;;
Jorairátar;Curados;;
Jorairátar;Fallecidos;;
Laborcillas;Confirmados PDIA;;
Laborcillas;Confirmados PDIA 14 días;;
Laborcillas;Tasa PDIA 14 días;0;
Laborcillas;Confirmados PDIA 7 días;;
Laborcillas;Tasa PDIA 7 dias;0;
Laborcillas;Total Confirmados ;;
Laborcillas;Curados;;
Laborcillas;Fallecidos;;
Láchar;Confirmados PDIA;760;
Láchar;Confirmados PDIA 14 días;0;
Láchar;Tasa PDIA 14 días;0;
Láchar;Confirmados PDIA 7 días;0;
Láchar;Tasa PDIA 7 dias;0;
Láchar;Total Confirmados ;760;
Láchar;Curados;732;
Láchar;Fallecidos;15;
Laroles;Confirmados PDIA;;
Laroles;Confirmados PDIA 14 días;;
Laroles;Tasa PDIA 14 días;0;
Laroles;Confirmados PDIA 7 días;;
Laroles;Tasa PDIA 7 dias;0;
Laroles;Total Confirmados ;;
Laroles;Curados;;
Laroles;Fallecidos;;
Lecrín;Confirmados PDIA;253;
Lecrín;Confirmados PDIA 14 días;1;
Lecrín;Tasa PDIA 14 días;0;
Lecrín;Confirmados PDIA 7 días;0;
Lecrín;Tasa PDIA 7 dias;0;
Lecrín;Total Confirmados ;253;
Lecrín;Curados;242;
Lecrín;Fallecidos;6;
Loja;Confirmados PDIA;4361;
Loja;Confirmados PDIA 14 días;4;
Loja;Tasa PDIA 14 días;0;
Loja;Confirmados PDIA 7 días;0;
Loja;Tasa PDIA 7 dias;0;
Loja;Total Confirmados ;4365;
Loja;Curados;4231;
Loja;Fallecidos;64;
Malá (La);Confirmados PDIA;;
Malá (La);Confirmados PDIA 14 días;;
Malá (La);Tasa PDIA 14 días;0;
Malá (La);Confirmados PDIA 7 días;;
Malá (La);Tasa PDIA 7 dias;0;
Malá (La);Total Confirmados ;;
Malá (La);Curados;;
Malá (La);Fallecidos;;
Malahá (La);Confirmados PDIA;301;
Malahá (La);Confirmados PDIA 14 días;0;
Malahá (La);Tasa PDIA 14 días;0;
Malahá (La);Confirmados PDIA 7 días;0;
Malahá (La);Tasa PDIA 7 dias;0;
Malahá (La);Total Confirmados ;301;
Malahá (La);Curados;293;
Malahá (La);Fallecidos;4;
Mairena;Confirmados PDIA;;
Mairena;Confirmados PDIA 14 días;;
Mairena;Tasa PDIA 14 días;0;
Mairena;Confirmados PDIA 7 días;;
Mairena;Tasa PDIA 7 dias;0;
Mairena;Total Confirmados ;;
Mairena;Curados;;
Mairena;Fallecidos;;
Maracena;Confirmados PDIA;4333;
Maracena;Confirmados PDIA 14 días;3;
Maracena;Tasa PDIA 14 días;0;
Maracena;Confirmados PDIA 7 días;0;
Maracena;Tasa PDIA 7 dias;0;
Maracena;Total Confirmados ;4358;
Maracena;Curados;4214;
Maracena;Fallecidos;50;
Mecina-Alfahar;Confirmados PDIA;;
Mecina-Alfahar;Confirmados PDIA 14 días;;
Mecina-Alfahar;Tasa PDIA 14 días;0;
Mecina-Alfahar;Confirmados PDIA 7 días;;
Mecina-Alfahar;Tasa PDIA 7 dias;0;
Mecina-Alfahar;Total Confirmados ;;
Mecina-Alfahar;Curados;;
Mecina-Alfahar;Fallecidos;;
Mecina-Bombarón;Confirmados PDIA;;
Mecina-Bombarón;Confirmados PDIA 14 días;;
Mecina-Bombarón;Tasa PDIA 14 días;0;
Mecina-Bombarón;Confirmados PDIA 7 días;;
Mecina-Bombarón;Tasa PDIA 7 dias;0;
Mecina-Bombarón;Total Confirmados ;;
Mecina-Bombarón;Curados;;
Mecina-Bombarón;Fallecidos;;
Mecina-Fondales;Confirmados PDIA;;
Mecina-Fondales;Confirmados PDIA 14 días;;
Mecina-Fondales;Tasa PDIA 14 días;0;
Mecina-Fondales;Confirmados PDIA 7 días;;
Mecina-Fondales;Tasa PDIA 7 dias;0;
Mecina-Fondales;Total Confirmados ;;
Mecina-Fondales;Curados;;
Mecina-Fondales;Fallecidos;;
Mecina-Tedel;Confirmados PDIA;;
Mecina-Tedel;Confirmados PDIA 14 días;;
Mecina-Tedel;Tasa PDIA 14 días;0;
Mecina-Tedel;Confirmados PDIA 7 días;;
Mecina-Tedel;Tasa PDIA 7 dias;0;
Mecina-Tedel;Total Confirmados ;;
Mecina-Tedel;Curados;;
Mecina-Tedel;Fallecidos;;
Melegís;Confirmados PDIA;;
Melegís;Confirmados PDIA 14 días;;
Melegís;Tasa PDIA 14 días;0;
Melegís;Confirmados PDIA 7 días;;
Melegís;Tasa PDIA 7 dias;0;
Melegís;Total Confirmados ;;
Melegís;Curados;;
Melegís;Fallecidos;;
Moclín;Confirmados PDIA;674;
Moclín;Confirmados PDIA 14 días;3;
Moclín;Tasa PDIA 14 días;0;
Moclín;Confirmados PDIA 7 días;0;
Moclín;Tasa PDIA 7 dias;0;
Moclín;Total Confirmados ;674;
Moclín;Curados;643;
Moclín;Fallecidos;13;
Monachil;Confirmados PDIA;1520;
Monachil;Confirmados PDIA 14 días;1;
Monachil;Tasa PDIA 14 días;0;
Monachil;Confirmados PDIA 7 días;0;
Monachil;Tasa PDIA 7 dias;0;
Monachil;Total Confirmados ;1526;
Monachil;Curados;1498;
Monachil;Fallecidos;8;
Mondújar;Confirmados PDIA;;
Mondújar;Confirmados PDIA 14 días;;
Mondújar;Tasa PDIA 14 días;0;
Mondújar;Confirmados PDIA 7 días;;
Mondújar;Tasa PDIA 7 dias;0;
Mondújar;Total Confirmados ;;
Mondújar;Curados;;
Mondújar;Fallecidos;;
Montefrío;Confirmados PDIA;936;
Montefrío;Confirmados PDIA 14 días;1;
Montefrío;Tasa PDIA 14 días;0;
Montefrío;Confirmados PDIA 7 días;0;
Montefrío;Tasa PDIA 7 dias;0;
Montefrío;Total Confirmados ;948;
Montefrío;Curados;910;
Montefrío;Fallecidos;18;
Montejícar;Confirmados PDIA;287;
Montejícar;Confirmados PDIA 14 días;0;
Montejícar;Tasa PDIA 14 días;0;
Montejícar;Confirmados PDIA 7 días;0;
Montejícar;Tasa PDIA 7 dias;0;
Montejícar;Total Confirmados ;288;
Montejícar;Curados;275;
Montejícar;Fallecidos;7;
Montillana;Confirmados PDIA;165;
Montillana;Confirmados PDIA 14 días;1;
Montillana;Tasa PDIA 14 días;0;
Montillana;Confirmados PDIA 7 días;0;
Montillana;Tasa PDIA 7 dias;0;
Montillana;Total Confirmados ;166;
Montillana;Curados;155;
Montillana;Fallecidos;3;
Moraleda de Zafayona;Confirmados PDIA;489;
Moraleda de Zafayona;Confirmados PDIA 14 días;0;
Moraleda de Zafayona;Tasa PDIA 14 días;0;
Moraleda de Zafayona;Confirmados PDIA 7 días;0;
Moraleda de Zafayona;Tasa PDIA 7 dias;0;
Moraleda de Zafayona;Total Confirmados ;489;
Moraleda de Zafayona;Curados;473;
Moraleda de Zafayona;Fallecidos;9;
Moreda;Confirmados PDIA;;
Moreda;Confirmados PDIA 14 días;;
Moreda;Tasa PDIA 14 días;0;
Moreda;Confirmados PDIA 7 días;;
Moreda;Tasa PDIA 7 dias;0;
Moreda;Total Confirmados ;;
Moreda;Curados;;
Moreda;Fallecidos;;
Murchas;Confirmados PDIA;;
Murchas;Confirmados PDIA 14 días;;
Murchas;Tasa PDIA 14 días;0;
Murchas;Confirmados PDIA 7 días;;
Murchas;Tasa PDIA 7 dias;0;
Murchas;Total Confirmados ;;
Murchas;Curados;;
Murchas;Fallecidos;;
Narila;Confirmados PDIA;;
Narila;Confirmados PDIA 14 días;;
Narila;Tasa PDIA 14 días;0;
Narila;Confirmados PDIA 7 días;;
Narila;Tasa PDIA 7 dias;0;
Narila;Total Confirmados ;;
Narila;Curados;;
Narila;Fallecidos;;
Nechite;Confirmados PDIA;;
Nechite;Confirmados PDIA 14 días;;
Nechite;Tasa PDIA 14 días;0;
Nechite;Confirmados PDIA 7 días;;
Nechite;Tasa PDIA 7 dias;0;
Nechite;Total Confirmados ;;
Nechite;Curados;;
Nechite;Fallecidos;;
Nigüelas;Confirmados PDIA;185;
Nigüelas;Confirmados PDIA 14 días;0;
Nigüelas;Tasa PDIA 14 días;0;
Nigüelas;Confirmados PDIA 7 días;0;
Nigüelas;Tasa PDIA 7 dias;0;
Nigüelas;Total Confirmados ;185;
Nigüelas;Curados;180;
Nigüelas;Fallecidos;2;
Nívar;Confirmados PDIA;177;
Nívar;Confirmados PDIA 14 días;0;
Nívar;Tasa PDIA 14 días;0;
Nívar;Confirmados PDIA 7 días;0;
Nívar;Tasa PDIA 7 dias;0;
Nívar;Total Confirmados ;179;
Nívar;Curados;171;
Nívar;Fallecidos;0;
Ogíjares;Confirmados PDIA;2951;
Ogíjares;Confirmados PDIA 14 días;4;
Ogíjares;Tasa PDIA 14 días;0;
Ogíjares;Confirmados PDIA 7 días;0;
Ogíjares;Tasa PDIA 7 dias;0;
Ogíjares;Total Confirmados ;2963;
Ogíjares;Curados;2887;
Ogíjares;Fallecidos;34;
Villa de Otura;Confirmados PDIA;1169;
Villa de Otura;Confirmados PDIA 14 días;3;
Villa de Otura;Tasa PDIA 14 días;0;
Villa de Otura;Confirmados PDIA 7 días;0;
Villa de Otura;Tasa PDIA 7 dias;0;
Villa de Otura;Total Confirmados ;1175;
Villa de Otura;Curados;1144;
Villa de Otura;Fallecidos;12;
Padul;Confirmados PDIA;1667;
Padul;Confirmados PDIA 14 días;2;
Padul;Tasa PDIA 14 días;0;
Padul;Confirmados PDIA 7 días;0;
Padul;Tasa PDIA 7 dias;0;
Padul;Total Confirmados ;1675;
Padul;Curados;1640;
Padul;Fallecidos;13;
Peligros;Confirmados PDIA;2598;
Peligros;Confirmados PDIA 14 días;2;
Peligros;Tasa PDIA 14 días;0;
Peligros;Confirmados PDIA 7 días;0;
Peligros;Tasa PDIA 7 dias;0;
Peligros;Total Confirmados ;2606;
Peligros;Curados;2516;
Peligros;Fallecidos;53;
Pinar (El);Confirmados PDIA;64;
Pinar (El);Confirmados PDIA 14 días;0;
Pinar (El);Tasa PDIA 14 días;0;
Pinar (El);Confirmados PDIA 7 días;0;
Pinar (El);Tasa PDIA 7 dias;0;
Pinar (El);Total Confirmados ;64;
Pinar (El);Curados;62;
Pinar (El);Fallecidos;2;
Picena;Confirmados PDIA;;
Picena;Confirmados PDIA 14 días;;
Picena;Tasa PDIA 14 días;0;
Picena;Confirmados PDIA 7 días;;
Picena;Tasa PDIA 7 dias;0;
Picena;Total Confirmados ;;
Picena;Curados;;
Picena;Fallecidos;;
Pinos del Valle;Confirmados PDIA;;
Pinos del Valle;Confirmados PDIA 14 días;;
Pinos del Valle;Tasa PDIA 14 días;0;
Pinos del Valle;Confirmados PDIA 7 días;;
Pinos del Valle;Tasa PDIA 7 dias;0;
Pinos del Valle;Total Confirmados ;;
Pinos del Valle;Curados;;
Pinos del Valle;Fallecidos;;
Pinos Genil;Confirmados PDIA;276;
Pinos Genil;Confirmados PDIA 14 días;0;
Pinos Genil;Tasa PDIA 14 días;0;
Pinos Genil;Confirmados PDIA 7 días;0;
Pinos Genil;Tasa PDIA 7 dias;0;
Pinos Genil;Total Confirmados ;277;
Pinos Genil;Curados;272;
Pinos Genil;Fallecidos;2;
Pinos Puente;Confirmados PDIA;2325;
Pinos Puente;Confirmados PDIA 14 días;1;
Pinos Puente;Tasa PDIA 14 días;0;
Pinos Puente;Confirmados PDIA 7 días;0;
Pinos Puente;Tasa PDIA 7 dias;0;
Pinos Puente;Total Confirmados ;2329;
Pinos Puente;Curados;2240;
Pinos Puente;Fallecidos;39;
Píñar;Confirmados PDIA;130;
Píñar;Confirmados PDIA 14 días;0;
Píñar;Tasa PDIA 14 días;0;
Píñar;Confirmados PDIA 7 días;0;
Píñar;Tasa PDIA 7 dias;0;
Píñar;Total Confirmados ;130;
Píñar;Curados;125;
Píñar;Fallecidos;3;
Pitres;Confirmados PDIA;;
Pitres;Confirmados PDIA 14 días;;
Pitres;Tasa PDIA 14 días;0;
Pitres;Confirmados PDIA 7 días;;
Pitres;Tasa PDIA 7 dias;0;
Pitres;Total Confirmados ;;
Pitres;Curados;;
Pitres;Fallecidos;;
Pulianas;Confirmados PDIA;1160;
Pulianas;Confirmados PDIA 14 días;3;
Pulianas;Tasa PDIA 14 días;0;
Pulianas;Confirmados PDIA 7 días;0;
Pulianas;Tasa PDIA 7 dias;0;
Pulianas;Total Confirmados ;1160;
Pulianas;Curados;1134;
Pulianas;Fallecidos;3;
Pulianillas;Confirmados PDIA;;
Pulianillas;Confirmados PDIA 14 días;;
Pulianillas;Tasa PDIA 14 días;0;
Pulianillas;Confirmados PDIA 7 días;;
Pulianillas;Tasa PDIA 7 dias;0;
Pulianillas;Total Confirmados ;;
Pulianillas;Curados;;
Pulianillas;Fallecidos;;
Pulianillas;Confirmados PDIA;;
Pulianillas;Confirmados PDIA 14 días;;
Pulianillas;Tasa PDIA 14 días;0;
Pulianillas;Confirmados PDIA 7 días;;
Pulianillas;Tasa PDIA 7 dias;0;
Pulianillas;Total Confirmados ;;
Pulianillas;Curados;;
Pulianillas;Fallecidos;;
Purchil;Confirmados PDIA;;
Purchil;Confirmados PDIA 14 días;;
Purchil;Tasa PDIA 14 días;0;
Purchil;Confirmados PDIA 7 días;;
Purchil;Tasa PDIA 7 dias;0;
Purchil;Total Confirmados ;;
Purchil;Curados;;
Purchil;Fallecidos;;
Quéntar;Confirmados PDIA;176;
Quéntar;Confirmados PDIA 14 días;0;
Quéntar;Tasa PDIA 14 días;0;
Quéntar;Confirmados PDIA 7 días;0;
Quéntar;Tasa PDIA 7 dias;0;
Quéntar;Total Confirmados ;176;
Quéntar;Curados;169;
Quéntar;Fallecidos;2;
Salar;Confirmados PDIA;473;
Salar;Confirmados PDIA 14 días;0;
Salar;Tasa PDIA 14 días;0;
Salar;Confirmados PDIA 7 días;0;
Salar;Tasa PDIA 7 dias;0;
Salar;Total Confirmados ;473;
Salar;Curados;465;
Salar;Fallecidos;2;
Saleres;Confirmados PDIA;;
Saleres;Confirmados PDIA 14 días;;
Saleres;Tasa PDIA 14 días;0;
Saleres;Confirmados PDIA 7 días;;
Saleres;Tasa PDIA 7 dias;0;
Saleres;Total Confirmados ;;
Saleres;Curados;;
Saleres;Fallecidos;;
Santa Cruz del Comercio;Confirmados PDIA;112;
Santa Cruz del Comercio;Confirmados PDIA 14 días;0;
Santa Cruz del Comercio;Tasa PDIA 14 días;0;
Santa Cruz del Comercio;Confirmados PDIA 7 días;0;
Santa Cruz del Comercio;Tasa PDIA 7 dias;0;
Santa Cruz del Comercio;Total Confirmados ;112;
Santa Cruz del Comercio;Curados;111;
Santa Cruz del Comercio;Fallecidos;1;
Santa Fe;Confirmados PDIA;3189;
Santa Fe;Confirmados PDIA 14 días;6;
Santa Fe;Tasa PDIA 14 días;0;
Santa Fe;Confirmados PDIA 7 días;0;
Santa Fe;Tasa PDIA 7 dias;0;
Santa Fe;Total Confirmados ;3204;
Santa Fe;Curados;3068;
Santa Fe;Fallecidos;66;
Restábal;Confirmados PDIA;;
Restábal;Confirmados PDIA 14 días;;
Restábal;Tasa PDIA 14 días;0;
Restábal;Confirmados PDIA 7 días;;
Restábal;Tasa PDIA 7 dias;0;
Restábal;Total Confirmados ;;
Restábal;Curados;;
Restábal;Fallecidos;;
Torre-Cardela;Confirmados PDIA;69;
Torre-Cardela;Confirmados PDIA 14 días;0;
Torre-Cardela;Tasa PDIA 14 días;0;
Torre-Cardela;Confirmados PDIA 7 días;0;
Torre-Cardela;Tasa PDIA 7 dias;0;
Torre-Cardela;Total Confirmados ;69;
Torre-Cardela;Curados;67;
Torre-Cardela;Fallecidos;1;
Trujillos;Confirmados PDIA;;
Trujillos;Confirmados PDIA 14 días;;
Trujillos;Tasa PDIA 14 días;0;
Trujillos;Confirmados PDIA 7 días;;
Trujillos;Tasa PDIA 7 dias;0;
Trujillos;Total Confirmados ;;
Trujillos;Curados;;
Trujillos;Fallecidos;;
Valderrubio;Confirmados PDIA;424;
Valderrubio;Confirmados PDIA 14 días;0;
Valderrubio;Tasa PDIA 14 días;0;
Valderrubio;Confirmados PDIA 7 días;0;
Valderrubio;Tasa PDIA 7 dias;0;
Valderrubio;Total Confirmados ;424;
Valderrubio;Curados;413;
Valderrubio;Fallecidos;3;
Valle (El);Confirmados PDIA;120;
Valle (El);Confirmados PDIA 14 días;0;
Valle (El);Tasa PDIA 14 días;0;
Valle (El);Confirmados PDIA 7 días;0;
Valle (El);Tasa PDIA 7 dias;0;
Valle (El);Total Confirmados ;120;
Valle (El);Curados;113;
Valle (El);Fallecidos;3;
Vegas del Genil;Confirmados PDIA;1988;
Vegas del Genil;Confirmados PDIA 14 días;1;
Vegas del Genil;Tasa PDIA 14 días;0;
Vegas del Genil;Confirmados PDIA 7 días;0;
Vegas del Genil;Tasa PDIA 7 dias;0;
Vegas del Genil;Total Confirmados ;1994;
Vegas del Genil;Curados;1936;
Vegas del Genil;Fallecidos;25;
Ventas de Huelma;Confirmados PDIA;133;
Ventas de Huelma;Confirmados PDIA 14 días;0;
Ventas de Huelma;Tasa PDIA 14 días;0;
Ventas de Huelma;Confirmados PDIA 7 días;0;
Ventas de Huelma;Tasa PDIA 7 dias;0;
Ventas de Huelma;Total Confirmados ;134;
Ventas de Huelma;Curados;131;
Ventas de Huelma;Fallecidos;1;
Ventas de Zafarraya;Confirmados PDIA;;
Ventas de Zafarraya;Confirmados PDIA 14 días;;
Ventas de Zafarraya;Tasa PDIA 14 días;0;
Ventas de Zafarraya;Confirmados PDIA 7 días;;
Ventas de Zafarraya;Tasa PDIA 7 dias;0;
Ventas de Zafarraya;Total Confirmados ;;
Ventas de Zafarraya;Curados;;
Ventas de Zafarraya;Fallecidos;;
Villamena;Confirmados PDIA;165;
Villamena;Confirmados PDIA 14 días;0;
Villamena;Tasa PDIA 14 días;0;
Villamena;Confirmados PDIA 7 días;0;
Villamena;Tasa PDIA 7 dias;0;
Villamena;Total Confirmados ;165;
Villamena;Curados;164;
Villamena;Fallecidos;1;
Villanueva Mesía;Confirmados PDIA;355;
Villanueva Mesía;Confirmados PDIA 14 días;0;
Villanueva Mesía;Tasa PDIA 14 días;0;
Villanueva Mesía;Confirmados PDIA 7 días;0;
Villanueva Mesía;Tasa PDIA 7 dias;0;
Villanueva Mesía;Total Confirmados ;356;
Villanueva Mesía;Curados;347;
Villanueva Mesía;Fallecidos;4;
Víznar;Confirmados PDIA;160;
Víznar;Confirmados PDIA 14 días;1;
Víznar;Tasa PDIA 14 días;0;
Víznar;Confirmados PDIA 7 días;0;
Víznar;Tasa PDIA 7 dias;0;
Víznar;Total Confirmados ;160;
Víznar;Curados;155;
Víznar;Fallecidos;1;
Zafarraya;Confirmados PDIA;354;
Zafarraya;Confirmados PDIA 14 días;0;
Zafarraya;Tasa PDIA 14 días;0;
Zafarraya;Confirmados PDIA 7 días;0;
Zafarraya;Tasa PDIA 7 dias;0;
Zafarraya;Total Confirmados ;354;
Zafarraya;Curados;346;
Zafarraya;Fallecidos;0;
Zagra;Confirmados PDIA;243;
Zagra;Confirmados PDIA 14 días;0;
Zagra;Tasa PDIA 14 días;0;
Zagra;Confirmados PDIA 7 días;0;
Zagra;Tasa PDIA 7 dias;0;
Zagra;Total Confirmados ;243;
Zagra;Curados;237;
Zagra;Fallecidos;2;
Zubia (La);Confirmados PDIA;3907;
Zubia (La);Confirmados PDIA 14 días;7;
Zubia (La);Tasa PDIA 14 días;0;
Zubia (La);Confirmados PDIA 7 días;0;
Zubia (La);Tasa PDIA 7 dias;0;
Zubia (La);Total Confirmados ;3945;
Zubia (La);Curados;3851;
Zubia (La);Fallecidos;41;
Yátor;Confirmados PDIA;;
Yátor;Confirmados PDIA 14 días;;
Yátor;Tasa PDIA 14 días;0;
Yátor;Confirmados PDIA 7 días;;
Yátor;Tasa PDIA 7 dias;0;
Yátor;Total Confirmados ;;
Yátor;Curados;;
Yátor;Fallecidos;;
Yegen;Confirmados PDIA;;
Yegen;Confirmados PDIA 14 días;;
Yegen;Tasa PDIA 14 días;0;
Yegen;Confirmados PDIA 7 días;;
Yegen;Tasa PDIA 7 dias;0;
Yegen;Total Confirmados ;;
Yegen;Curados;;
Yegen;Fallecidos;;
Municipio de Granada sin especificar;Confirmados PDIA;827;
Municipio de Granada sin especificar;Confirmados PDIA 14 días;2;
Municipio de Granada sin especificar;Tasa PDIA 14 días;0;
Municipio de Granada sin especificar;Confirmados PDIA 7 días;0;
Municipio de Granada sin especificar;Tasa PDIA 7 dias;0;
Municipio de Granada sin especificar;Total Confirmados ;831;
Municipio de Granada sin especificar;Curados;766;
Municipio de Granada sin especificar;Fallecidos;19;

          
               
                    
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
          
